"id","kob_name","companyname","premiseaddress","licenseno","licensecategoryname","licenseactive","created_at","updated_at","_source"
"5264344","Food Services - Food Vending Establishment","BHASHYAM  PUBLIC SCHOOL - BHASHYAM  RAMA KRISHNA ","Asst. No.1021137440, Gorantla , Guntur","10121007000073","State License","Active","2023-03-27T02:09:17.217035+02:00","2024-09-18T16:11:19.912279+02:00","fssai"
"5258008","Food Services - Club_Canteen","GURUKUL PUBLIC SCHOOL CANTEEN","At/Po Haridaspur, Ps: Dharmasala, Dist: Jajpur","12017013000212","State License","Active","2023-03-27T07:52:20.563232+02:00","2024-09-18T16:14:16.103029+02:00","fssai"
"5264378","Food Services - Food Vending Establishment","BHASHYAM PUBLIC SCHOOL - BHASHYAM  RAMA  KRISHNA","Asst. No1021137176, Gorantla, Guntur","10121007000072","State License","Active","2023-03-27T02:09:22.263312+02:00","2024-09-18T16:11:19.912279+02:00","fssai"
"5224970","Airport_Seaport - Distributor","M/S BANARASI DAS PRAMOD KUMAR PROP- PRAMOD KUMAR JAIN S/O BANARASI DAS JAIN R/O NEAR HOLY PUBLIC SCHOOL SIKANDRA AGRA","NEAR FCI GODOWN G T ROAD ETAH","12721059000007","State License","Active","2023-03-31T17:42:57.618887+02:00","2024-09-18T17:24:47.661148+02:00","fssai"
"5328018","Konkan Railway - Club_Canteen","NATIONAL PUBLIC SCHOOL /NOBLE FRIENDS FOUNDATION","AIRPORT ROAD OPPOSITE BIJASAN TEMPLE","11423850000960","State License","Active","2023-09-23T17:53:49.55327+02:00","2024-09-18T19:20:02.556941+02:00","fssai"
"5272850","Food Services - Club_Canteen","THE INDIAN PUBLIC SCHOOL","SF. No.33/1B1, 33/1B2 of Vandiyur Bit -1 Village, Karuppayurani","12422012002259","State License","Active","2023-03-27T07:54:13.554403+02:00","2024-09-18T16:13:46.457024+02:00","fssai"
"5298780","Food Services - Club_Canteen","DELHI PUBLIC SCHOOL HOSTEL","DAGAPUR,P.O&P.S PRADHAN NAGAR","12822006000426","State License","Active","2023-03-27T08:08:53.807575+02:00","2024-09-18T16:13:54.436494+02:00","fssai"
"5374271","Food Services - Club_Canteen","CRESCENT CASTLE PUBLIC SCHOOL","D.NO-59/B1,COONOOR ROAD, UDHAGAMANDALAM.","12422021000440","State License","Active","2023-03-27T08:25:29.441345+02:00","2024-09-18T16:13:58.669169+02:00","fssai"
"5337446","Food Services - Club_Canteen","SATYA PRAKASH PUBLIC SCHOOL","POLIPATHAR, JABALPUR","11421170000249","State License","Active","2023-03-27T08:23:50.67763+02:00","2024-09-18T16:14:01.103023+02:00","fssai"
"6503207","Trade_Retail - Wholesaler","M/s S.M Traders(Prop Sahil Mahajan S/o Sh Parveen Kumar Gupta R/o 125, Lane 10, Adarsh Vihar, Near Jodhamal Public School, Sainik Colony)","Ext 24-A Nehru Market","11022150000424","State License","Active","2023-03-20T07:50:30.948136+01:00","2025-02-09T14:36:25.404059+01:00","fssai"
"5450377","Central Govt Agencies - Distributor","V5 PUBLICATIONS PRIVATE LIMITED ","No.17 B-2, 17 B-3, 17 B-4 WARD No.4, YELAHANAKA NEW TOWN , BANGALORE","11222331001662","State License","Active","2023-03-31T17:22:48.828022+02:00","2024-09-18T18:36:36.632352+02:00","fssai"
"253511982","Trade_Retail - Wholesaler","V ENTERPRISES/ VEERENDRA KUMAR  S GROUND FLOOR 225/223/13/1/13/2/A1 SRI KRISHNA KRUPA MARALUBAGILU MAIN ROAD SHREENIKETHAN PUBLIC SCHOOL MARALABAGILU MARALABAGAL ROAD DEVANAHALLI BANGALORE RURAL","GROUND FLOOR 225/223/13/1/13/2/A1 SRI KRISHNA KRUPA MARALUBAGILU MAIN ROAD SHREENIKETHAN PUBLIC SCHOOL MARALABAGILU MARALBAGAL ROAD DEVANAHALLI BANGALORE RURAL","11224303000371","State License","Active","2024-06-26T16:28:06.158287+02:00","2025-02-09T14:39:53.166728+01:00","fssai"
"5521634","Food Services - Club_Canteen","NATIONAL PUBLIC SCHOOL ","VEPPANATHAM,VAGURAMPATTY,TRICHY ROAD","12422014000213","State License","Active","2023-03-27T07:10:33.280848+02:00","2024-09-18T16:13:42.253786+02:00","fssai"
"5462434","Food Services - Club_Canteen","AVATAR MEHER BABA PERPETUAL PUBLIC CHARITABLE TRUST","GAT NO 477 ,Arangaon, Meherabad","11523032000151","State License","Active","2023-05-11T03:25:01.983048+02:00","2024-09-18T16:14:09.061404+02:00","fssai"
"5474214","Airport_Seaport - Retailer","V5 PUBLICATIONS PRIVATE LIMITED ","No.17 B-2, 17 B-3, 17 B-4 WARD No.4, YELAHANAKA NEW TOWN , BANGALORE","11222331001662","State License","Active","2023-03-31T15:20:30.64558+02:00","2024-09-18T17:05:23.952767+02:00","fssai"
"5490869","Food Services - Club_Canteen","BIJENDRA PUBLIC SCHOOL ","ABHAS KUMAR MISHRA S/O-BHUBANESHWAR MISHRA AT-NH31, MARANGA ","10423340000111","State License","Active","2023-05-30T21:11:43.923538+02:00","2024-09-18T16:14:10.425829+02:00","fssai"
"6825051","Indian Railways - Food Vending Establishment","JAWAHARLAL SHIKSHAN PRASARAK MANDAL SANCHLITI M/S. SHANTINIKETAN PUBLIC SCHOOL HOSTEL","SOW. SHASHIKALA SAMBHAJIRAO BIRADARH.NO.2041 MALEGAON TQ.ARDHAPUR DIST. NANDED-431750","11520048000117","State License","Active","2023-03-31T14:03:03.961573+02:00","2024-09-18T17:40:39.539305+02:00","fssai"
"5528881","Food Services - Club_Canteen","BISHNUPUR PUBLIC INSTITUTE OF MEDICAL SCIENCE HOSPITAL UNIT- I","VILL-SIROMONIPUR,P.O.+P.S.-BISHNUPUR,DIST-BANKURA","12823029000058","State License","Active","2023-06-01T20:26:13.505144+02:00","2024-09-18T16:14:12.246441+02:00","fssai"
"5537278","Indian Railways - Storage (Except Controlled Atmosphere and Cold)","M/S PADMAVATI AGENCIES PROP- PRASHANT JAIN S/O PRAMOD KUMAR JAIN R/O NEAR HOLY PUBLIC SCHOOL SIKANDRA AGRA","NEAR FCI GODOWN G T ROAD ETAH","12721059000008","State License","Active","2023-03-31T13:34:34.568639+02:00","2024-09-18T17:36:00.308445+02:00","fssai"
"5542297","Airport_Seaport - Distributor","V5 PUBLICATIONS PRIVATE LIMITED ","No.17 B-2, 17 B-3, 17 B-4 WARD No.4, YELAHANAKA NEW TOWN , BANGALORE","11222331001662","State License","Active","2023-03-31T17:37:36.664589+02:00","2024-09-18T17:24:42.893369+02:00","fssai"
"333288750","Trade_Retail - Wholesaler","M/S PUBLIC MEDICAL AGENCY","BLOCK-B, ROOM NO-7, 1ST FOOR,LALGOLA MAHARAJA ROAD MARKET","12824011000206","State License","Active","2024-08-28T14:36:25.223955+02:00","2025-02-09T14:40:25.147273+01:00","fssai"
"1949722","Trade_Retail - Retailer","SRISHTI - A PUBLIC CHARITABLE TRUST","Srishti Public Charitable Trust,Kurinji Cafe &Bakery outlet,Moolakkadai Junction,Munnar","11317006000082","State License","Active","2023-03-31T12:33:48.861923+02:00","2024-11-06T15:57:42.456865+01:00","fssai"
"48588569","Konkan Railway - Food Vending Establishment","R.S.N.V. FOUNDATION (A PUBLIC CHARITABLE TRUST)","SHARANALAYAM - PRIYAM, S.F.NO:4/4, PANIKKAMPATTI ROAD, A.SANGAMMPALAYAM VILLAGE, POLLACHI (TK)","12423003003611","State License","Active","2024-01-03T19:15:45.326133+01:00","2024-09-18T19:36:05.205065+02:00","fssai"
"7827159","Trade_Retail - Wholesaler","MAHADEV ENETERPRISES PROP. SURAJ KUMAR C/O ANUP TIWARI WARD NO. 21 NEAR LAKSHYA PUBLIC SCHOOL KUDRA BYPASS ROAD BHABUA, P.O+P.S- BHABUA, DIST- KAIMUR (BHABUA) , STATE-BIHAR 821101","MAHADEV ENTERPRISES PROP. SURAJ KUMAR C/O ANUP TIWARI WARD NO. 21 NEAR LAKSHYA PUBLIC SCHOOL  KUDRA BYPASS ROAD BHABUA, P.O+P.S- BHABUA, DIST- KAIMUR (BHABUA), STATE- BIHAR 821101","10423050000085","State License","Active","2023-08-31T14:29:57.123503+02:00","2025-02-09T14:40:32.158378+01:00","fssai"
"7584942","Trade_Retail - Trader_Merchant - Exporter","V5 PUBLICATIONS PRIVATE LIMITED ","LMN Arcade No.17/B-2, 17/B-3, 17/B-4, Ward No.4, Doddabalapura Main Road, Yelahanka New Town, Bangalore","11222331001662","Central License","Active","2023-04-17T12:37:04.261805+02:00","2024-11-06T15:07:46.907349+01:00","fssai"
"341209164","Konkan Railway - Food Vending Establishment","RAVINDRA PUBLIC SCHOOL SANSTHAN JHUNJHUNU","WARD NO 11, KISSAN COLONY","12224031000180","State License","Active","2024-08-28T18:41:51.443659+02:00","2024-09-18T19:36:38.174172+02:00","fssai"
"5763999","Konkan Railway - Club_Canteen","SCHOOL HOSTEL THE GREEN HILLS PUBLIC SCHOOL ","17/157 SCHOOL HOSTEL THE GREEN HILLS PUBLIC SCHOOL MOOLANKAVE PO ","11318012000255","State License","Active","2023-03-31T22:51:46.526895+02:00","2024-09-18T19:19:18.68616+02:00","fssai"
"5765556","Konkan Railway - Club_Canteen","Gedee Public School","634/2, Eachanari - Chettipalayam Road, Eachanari PO (B.O), Coimbatore - 641021","12418003001363","State License","Active","2023-03-31T22:55:19.48475+02:00","2024-09-18T19:19:36.022911+02:00","fssai"
"365108049","Indian Railways - Food Vending Establishment","DAV PUBLIC SCHOOL ","Ashok Vihar, PH-IV, Delhi-110052, India","13324001000694","State License","Active","2024-09-18T17:41:03.807565+02:00","2024-09-18T17:41:03.807565+02:00","fssai"
"5851202","Indian Railways - Club_Canteen","SHRI GURUKUL VIDHYAPEETH AMAHIYA (MAHARAJA PUBLIC SCHOOL)","NH 30, BELA-SATNA ROAD","11422450000020","State License","Active","2023-03-31T14:08:46.566435+02:00","2024-09-18T17:56:54.148645+02:00","fssai"
"5866117","Indian Railways - Food Vending Establishment","Him Academy Public School / Des Raj Head Chef","Vikas Nagar P.O. Daruhi Tehsil and Distt Hamirpur","10919003000026","State License","Active","2023-03-31T13:51:09.419169+02:00","2024-09-18T17:40:54.382806+02:00","fssai"
"5973574","Konkan Railway - Club_Canteen","SHRI GURUKUL VIDHYAPEETH AMAHIYA (MAHARAJA PUBLIC SCHOOL)","NH 30, BELA-SATNA ROAD","11422450000020","State License","Active","2023-03-31T22:52:49.21155+02:00","2024-09-18T19:19:25.46007+02:00","fssai"
"5868439","Airport_Seaport - Storage (Cold _ Refrigerated)","OASIS PUBLICITY","222, INDALGANJ, MOHIBULLAPUR, SITAPUR ROAD, LUCKNOW","12719066001015","State License","Active","2023-03-31T11:28:27.04676+02:00","2024-09-18T16:39:57.246654+02:00","fssai"
"7722641","Central Govt Agencies - Storage (Except Controlled Atmosphere and Cold)","M/S BANARASI DAS PRAMOD KUMAR PROP- PRAMOD KUMAR JAIN S/O BANARASI DAS JAIN R/O NEAR HOLY PUBLIC SCHOOL SIKANDRA AGRA","NEAR FCI GODOWN G T ROAD ETAH","12721059000007","State License","Active","2023-03-31T14:39:16.194963+02:00","2024-09-18T18:01:12.870719+02:00","fssai"
"5886284","Indian Railways - Club_Canteen","THE INDIAN PUBLIC SCHOOL","SF.NO.118, 30, KARAIPUDUR VILLAGE,ARULPURAM,PALLADAM (TK)","12417027000633","State License","Active","2023-03-31T14:11:33.751343+02:00","2024-09-18T17:57:02.228351+02:00","fssai"
"5901972","Airport_Seaport - Retailer","SRISHTI PUBLIC CHARITABLE TRUST","The Deli-Confectionery Unit Outlet,Srishti Public Charitable Trust,KDHP Sales Outlet,KDHP House,Munnar","11317006000083","State License","Active","2023-03-29T16:18:17.634477+02:00","2024-09-18T17:03:31.2564+02:00","fssai"
"5924394","Indian Railways - Club_Canteen","THE INDIAN PUBLIC SCHOOL PVT LTD","PLOT NO.1A/4&1A/5, 2ND CROSS MAIN ROAD, AMBATTUR INDUSTRIAL ESTATE, AMBATTUR","12421023001899","State License","Active","2023-03-31T14:10:48.397453+02:00","2024-09-18T17:57:00.2604+02:00","fssai"
"5935668","Konkan Railway - Club_Canteen","DHARMAR MURUGIAH,Global Public School'CANTEEN'","DHARMAR MURUGIAH,Global Public School'CANTEEN',12/310-C,OEN Junction,Thiruvaniyoor","11316007000334","State License","Active","2023-03-31T22:53:50.149736+02:00","2024-09-18T19:19:58.845589+02:00","fssai"
"5942711","Indian Railways - Food Vending Establishment","BHASHYAM PUBLIC SCHOOL - BHASHYAM  RAMA KRISHNA","Asst. No.1021137526, Gorantla","10121007000074","State License","Active","2023-03-31T14:02:04.766528+02:00","2024-09-18T17:40:16.519955+02:00","fssai"
"6074134","Konkan Railway - Food Vending Establishment","BHASHYAM PUBLIC SCHOOL - BHASHYAM  RAMA KRISHNA","Asst. No.1021137526, Gorantla","10121007000074","State License","Active","2023-03-31T19:06:09.479675+02:00","2024-09-18T19:35:45.471227+02:00","fssai"
"6030433","Airport_Seaport - Retailer","SHREE BALAJI AGENCIES , INFRONT OF GOVIND PUBLIC SCHOOL, ONDELA ROAD , DHOLPUR","Mukesh Kumar Mittal s/o Mr. Deen Dayal Mittal, Chobdar Mohalla , Dholpur","12222022000042","State License","Active","2023-03-31T14:30:36.244367+02:00","2024-09-18T17:03:29.257291+02:00","fssai"
"6015947","Food Services - Food Vending Establishment","BHASHYAM  PUBLIC SCHOOL  - BHASHYAM RAMA KRISHNA ","Asst. No.1021136756, D.No.11-945/9, Gorantla, Guntur","10121007000076","State License","Active","2023-03-27T02:09:17.273274+02:00","2024-09-18T16:11:19.912279+02:00","fssai"
"6112559","Indian Railways - Club_Canteen","THE INDIAN PUBLIC SCHOOL / DR. S.S. CHINNUSAMI (CHAIRMAN)","S.NO.46/1,46/2, NEAR KURUMBAPATTI ZIOLOGICAL PARK,KANNANKURICHI POST,CHETTICHAVADI, SALEM.","12417018000163","State License","Active","2023-03-31T14:09:20.649414+02:00","2024-09-18T17:56:56.176307+02:00","fssai"
"7865357","Indian Railways - Food Vending Establishment","SHREE VAISHNAV SEVA SAMAJ PUBLIC CHARITABLE TRUST (VASH)","PLOT NO-59-D, SHREE GOVARDHAN NATHJI HAVELI MARG, SECTOR-29, VASHI, NAVI MUMBAI","11523017000271","State License","Active","2023-11-08T16:20:06.880391+01:00","2024-09-18T17:40:32.0455+02:00","fssai"
"6138766","Trade_Retail - Retailer","M/S P & G ENTERPRISES PROP- EKTA JAIN W/O PRASHANT JAIN R/O NEAR HOLY PUBLIC SCHOOL SIKANDRA AGRA","NEAR FCI GODOWN G T ROAD ETAH","12721059000005","State License","Active","2023-03-31T13:36:14.515161+02:00","2024-11-06T16:00:35.643604+01:00","fssai"
"2936876","Central Govt Agencies - Retailer","M/s PUBLIC MEDICAL STORE Proprietor Khalid Mirza S/o Sri Mohammad Mirza ","Ashfaqullah Colony Subhash Nagar Faizabad Ayodhya 224001","12723020000070","State License","Active","2023-03-31T22:23:59.443604+02:00","2024-09-18T19:10:14.432819+02:00","fssai"
"6162798","Food Services - Club_Canteen","DELHI PUBLIC SCHOOL (A UNIT OFJAGRAN SOCIAL WELFARE SOCIETY)","NEAR NEELBAD CROSSING BHADBHADA ROAD BHOPAL","11419010000397","State License","Active","2023-03-27T05:30:58.054961+02:00","2024-09-18T16:14:08.747824+02:00","fssai"
"6249294","Trade_Retail - Retailer","OASIS PUBLICITY","222, INDALGANJ, MOHIBULLAPUR, SITAPUR ROAD, LUCKNOW","12719066001015","State License","Active","2023-03-31T13:09:54.298224+02:00","2024-11-06T16:13:14.726636+01:00","fssai"
"6277653","Indian Railways - Club_Canteen","THE INDIAN PUBLIC SCHOOL PVT LTD`","PLOT NO.44&53, DEVELOPED PLOTS, INDUSTRIAL ESTATE, PERUNGUDI","12421008003698","State License","Active","2023-03-31T14:10:27.93199+02:00","2024-09-18T17:57:31.821499+02:00","fssai"
"148391626","Central Govt Agencies - Retailer","SRI CHIDRUPA PRODUCTS SERVICES PUBLICATIONS PRIVATE LIMITED","H NO 2-1-563/14, OPP TO SHANKERMUTT, TEMPLE ,NALLAKUNTA ,","13624999000175","Central License","Active","2024-03-27T18:11:21.004508+01:00","2024-09-18T19:10:21.559718+02:00","fssai"
"6141418","Food Services - Mid-Day meal - Canteen","Sagar Public School Dwarka Dham ","Dwarka Dham","11422010000818","State License","Active","2023-03-26T18:04:13.070969+02:00","2024-09-18T16:08:53.709959+02:00","fssai"
"6181907","Central Govt Agencies - Distributor","SHREE BALAJI AGENCIES , INFRONT OF GOVIND PUBLIC SCHOOL, ONDELA ROAD , DHOLPUR","Mukesh Kumar Mittal s/o Mr. Deen Dayal Mittal, Chobdar Mohalla , Dholpur","12222022000042","State License","Active","2023-03-31T17:03:32.170431+02:00","2024-09-18T18:35:49.091421+02:00","fssai"
"6194687","Konkan Railway - Caterer","BATRA HOSPITAL AND MEDICAL RESEARCH CENTRE OF CH. AISHI RAM BATRA PUBLIC CHARITABLE TRUST","1, TUGHLAKABAD INSTITUTIONAL AREA, M.B. ROAD, NEW DELHI","13321010000186","State License","Active","2023-03-31T22:30:38.266364+02:00","2024-09-18T19:15:50.431414+02:00","fssai"
"6242192","Indian Railways - Food Vending Establishment","SLOPELAND PUBLIC SCHOOL","SALT VILLAGE, KHONGJOM","11621007000008","State License","Active","2023-03-31T13:54:58.035082+02:00","2024-09-18T17:39:54.13344+02:00","fssai"
"6295746","Indian Railways - Food Vending Establishment","CHETTINAD PUBLIC SCHOOL","70E, MADURAI MAIN ROAD, MANAGIRI,KALLAL BLOCK","12415019000138","State License","Active","2023-03-31T13:46:14.354256+02:00","2024-09-18T17:39:19.705232+02:00","fssai"
"265058","Food Services - Club_Canteen","THE INDIAN PUBLIC SCHOOL","S F NO 371/1&379/1,PAZHAMAPURAM,POOLAMPALAYAM POST,PUNNAM VILLAGE,KARUR","12421010000290","State License","Active","2023-03-27T06:46:11.304407+02:00","2024-09-18T16:13:38.982731+02:00","fssai"
"6372789","Konkan Railway - Club_Canteen","THE INDIAN PUBLIC SCHOOL PVT LTD","PLOT NO.1A/4&1A/5, 2ND CROSS MAIN ROAD, AMBATTUR INDUSTRIAL ESTATE, AMBATTUR","12421023001899","State License","Active","2023-03-31T22:54:06.249011+02:00","2024-09-18T19:19:31.701066+02:00","fssai"
"148393060","Central Govt Agencies - Retailer","M/S SHIKHAR PUBLIC SERVICES","851MIN RAJENDRA NAGAR NEAR NAVEEN SABJI MANDI NAWABGANJ","12724022000042","State License","Active","2024-03-27T18:11:22.442855+01:00","2024-09-18T19:10:24.009174+02:00","fssai"
"6369868","Trade_Retail - Retailer","SRISHTI PUBLIC CHARITABLE TRUST","The Deli-Confectionery Unit Outlet,Srishti Public Charitable Trust,KDHP Sales Outlet,KDHP House,Munnar","11317006000083","State License","Active","2023-03-31T12:33:48.797477+02:00","2024-11-06T15:57:42.456865+01:00","fssai"
"238386978","Food Services - Club_Canteen","SPRING MOUNT PUBLIC SCHOOL ","NO.514/2 & 3, PUDUPALAYAM VILLAGE, MANGALAM ROAD, VANJIPALAYAM","12424027000534","State License","Active","2024-06-12T18:30:53.232099+02:00","2024-09-18T16:14:08.269075+02:00","fssai"
"6505021","Konkan Railway - Club_Canteen","A.V.P. TRUST PUBLIC SENIOR SECONDARY SCHOOL (CBSE)","A.V.P. LAYOUT, GANDHI NAGAR, TIRUPUR","12423027000604","State License","Active","2023-07-24T11:06:56.980912+02:00","2024-09-18T19:20:00.985015+02:00","fssai"
"273448979","Food Services - Club_Canteen","M/S DELHI PUBLIC SCHOOL CANTEEN","MAHARAJA HARI SINGH SHAHIDI CHOWK RESIDENCY ROAD","11024150000215","State License","Active","2024-07-10T15:55:21.136854+02:00","2024-09-18T16:14:13.251647+02:00","fssai"
"6589219","Central Govt Agencies - Wholesaler","M/S P & G ENTERPRISES PROP- EKTA JAIN W/O PRASHANT JAIN R/O NEAR HOLY PUBLIC SCHOOL SIKANDRA AGRA","NEAR FCI GODOWN G T ROAD ETAH","12721059000005","State License","Active","2023-03-31T17:22:13.447018+02:00","2024-09-18T18:18:18.055532+02:00","fssai"
"2460134","Trade_Retail - Distributor","M/S PADMAVATI AGENCIES PROP- PRASHANT JAIN S/O PRAMOD KUMAR JAIN R/O NEAR HOLY PUBLIC SCHOOL SIKANDRA AGRA","NEAR FCI GODOWN G T ROAD ETAH","12721059000008","State License","Active","2023-03-31T10:52:15.057918+02:00","2025-03-18T15:56:15.948894+01:00","fssai"
"3371032","Manufacturer -  General Manufacturing","GANDHIGRAM KHADI AND VILLAGE INDUSTRIES PUBLIC CHARITABLE TRUST","Malt and Spices Unit, Khadi and VIPC Trust, Gandhigram Village & Panchayat, Athoor Taluk, Dindigul","12416006000079","State License","Active","2023-03-18T12:51:55.17566+01:00","2025-11-18T16:23:43.793113+01:00","fssai"
"6614253","Central Govt Agencies - Retailer","M/S BANARASI DAS PRAMOD KUMAR PROP- PRAMOD KUMAR JAIN S/O BANARASI DAS JAIN R/O NEAR HOLY PUBLIC SCHOOL SIKANDRA AGRA","NEAR FCI GODOWN G T ROAD ETAH","12721059000007","State License","Active","2023-03-31T22:10:40.115309+02:00","2024-09-18T19:05:32.869147+02:00","fssai"
"1068217","Indian Railways - Restaurants","GLOBE PHARMA PUBLICATIONS PRIVATE LIMTED (CHICAGO PIZZA)","SHOP NO 6 & 7, NEW SHANTI VAN CHSL., PLOT NO 70, NEW LINK ROAD, ANDHERI WEST,  ","11521006000176","State License","Active","2023-03-31T15:17:17.140339+02:00","2024-09-18T17:51:18.129092+02:00","fssai"
"6648361","Konkan Railway - Food Vending Establishment","CHETTINAD PUBLIC SCHOOL","70E, MADURAI MAIN ROAD, MANAGIRI,KALLAL BLOCK","12415019000138","State License","Active","2023-03-31T18:54:54.838807+02:00","2024-09-18T19:34:46.657061+02:00","fssai"
"141459831","Trade_Retail - Wholesaler","M/S SHIKHAR PUBLIC SERVICES","851MIN RAJENDRA NAGAR NEAR NAVEEN SABJI MANDI NAWABGANJ","12724022000042","State License","Active","2024-03-27T14:35:51.372491+01:00","2025-02-09T14:38:49.692888+01:00","fssai"
"6880404","Airport_Seaport - Retailer","M/S TERNA PUBLIC CHARITABLE TRUSTS MEDICAL STORE","AT 1ST FLR,TERNA SPECIALITY HOSPITAL AND RESEARCH  CENTER,SEC-22,PHASE-2, NERUL -W,NAVI MUMBAI,DIST-THANE ","11523016000019","State License","Active","2023-03-29T17:11:57.969127+02:00","2024-09-18T17:05:51.415706+02:00","fssai"
"6719953","Indian Railways - Club_Canteen","CHENNAI PUBLIC SCHOOL (KUPIDISAATHAM NARAYANASWAMI EDUCATIONAL TRUST)","T.V.S.AVENUE MAIN ROAD,ANNA NAGAR WEST EXTN,CHENNAI-101","12418023000804","State License","Active","2023-03-31T14:00:42.811258+02:00","2024-09-18T17:57:35.50725+02:00","fssai"
"6745106","Central Govt Agencies - Wholesaler","M/S. PUBLIC BAZAR PEN / MR. BHAVARLAL BHAGARAM DEVASI  ( PRO.OF)","HOUSE NO.94, NEAR NAGARPALIKA  PEN, LAL BAHADUR SHASTRI MARG , AT.PO.TAL.PEN, DIST. RAIGAD","11521024001721","State License","Active","2023-03-31T17:11:17.591748+02:00","2024-09-18T18:19:54.859185+02:00","fssai"
"45741306","Indian Railways - Food Vending Establishment","R.S.N.V. FOUNDATION (A PUBLIC CHARITABLE TRUST)","SHARANALAYAM - PRIYAM, S.F.NO:4/4, PANIKKAMPATTI ROAD, A.SANGAMMPALAYAM VILLAGE, POLLACHI (TK)","12423003003611","State License","Active","2024-01-03T17:33:49.087084+01:00","2024-09-18T17:40:36.905098+02:00","fssai"
"6868748","Trade_Retail - Retailer","KHANDELWAL PUBLIC SCHOOL SAMITI","SRK CAMPUS DHANI NAGAN JOBNER","12223027000702","State License","Active","2023-08-16T15:19:22.371197+02:00","2024-11-06T16:06:18.103797+01:00","fssai"
"327711","Indian Railways - Club_Canteen","DELHI PUBLIC SCHOOL HOSTEL","DAGAPUR,P.O&P.S PRADHAN NAGAR","12822006000426","State License","Active","2023-03-31T14:11:54.320564+02:00","2024-09-18T17:57:12.492747+02:00","fssai"
"6764126","Konkan Railway - Club_Canteen","Delhi Public School","Chidbana Road","12722064000138","State License","Active","2023-03-31T22:53:42.936964+02:00","2024-09-18T19:19:58.126419+02:00","fssai"
"6874100","Central Govt Agencies - Retailer","M/S TERNA PUBLIC CHARITABLE TRUSTS MEDICAL STORE","ROOM NO.31 & 32,GR FLR,TERNA SPECIALITY HOSPITAL & RESEARCH CENTER,SEC-22,PHASE-2,NERUL -W,NAVI MUMBAI","11523016000020","State License","Active","2023-03-31T22:15:44.618647+02:00","2024-09-18T19:05:48.456934+02:00","fssai"
"144315688","Airport_Seaport - Wholesaler","M/S SHIKHAR PUBLIC SERVICES","851MIN RAJENDRA NAGAR NEAR NAVEEN SABJI MANDI NAWABGANJ","12724022000042","State License","Active","2024-03-27T16:06:20.860903+01:00","2024-09-18T16:33:22.323825+02:00","fssai"
"144314701","Airport_Seaport - Wholesaler","SRI CHIDRUPA PRODUCTS SERVICES PUBLICATIONS PRIVATE LIMITED","H NO 2-1-563/14, OPP TO SHANKERMUTT, TEMPLE ,NALLAKUNTA ,","13624999000175","Central License","Active","2024-03-27T16:06:18.090181+01:00","2024-09-18T16:33:20.479798+02:00","fssai"
"6099226","Central Govt Agencies - Distributor","M/s- SUREKA PUBLICATIONS PVT. LTD., Mr. Nreepen Das (Director)","Gorolia, Near Sarusajai Stadium, N.H.-37, P.O.- Sawkuchi, P.S.- Basistha, Guwahati-781034","10320001000378","State License","Active","2023-03-31T16:36:14.392571+02:00","2024-09-18T18:34:19.526664+02:00","fssai"
"6943172","Indian Railways - Club_Canteen","Rosy Public School Canteen / Satya Veer Sigh","KOLA MOD FARRUKHABAD, JALALABAD HIGHWAY","12722012000360","State License","Active","2023-03-31T14:11:39.191098+02:00","2024-09-18T17:57:39.293759+02:00","fssai"
"2925187","Konkan Railway - Food Vending Establishment","JAWAHARLAL SHIKSHAN PRASARAK MANDAL SANCHLITI M/S. SHANTINIKETAN PUBLIC SCHOOL HOSTEL","SOW. SHASHIKALA SAMBHAJIRAO BIRADARH.NO.2041 MALEGAON TQ.ARDHAPUR DIST. NANDED-431750","11520048000117","State License","Active","2023-03-31T19:06:45.982519+02:00","2024-09-18T19:36:08.12533+02:00","fssai"
"7887191","Trade_Retail - Retailer","MS. CHETNA SAHAY / COEVAL PUBLICATIONS PRIVATE LIMITED (ICE-CREAM PARLOR)","SHOP NO.16 SHREE RAMKRISHNA CO-OPERATIVE HOUSING SOCIETY LIMITED, SITUATED ON PLOT NO-46/47 AT SECTOR-40, SEAWOODS-WEST, NERUL, NAVI MUMBAI, 400706","11519017000038","State License","Active","2023-03-31T12:19:49.295563+02:00","2024-11-06T15:56:44.279839+01:00","fssai"
"3252909","Central Govt Agencies - Retailer","M/S PADMAVATI AGENCIES PROP- PRASHANT JAIN S/O PRAMOD KUMAR JAIN R/O NEAR HOLY PUBLIC SCHOOL SIKANDRA AGRA","NEAR FCI GODOWN G T ROAD ETAH","12721059000008","State License","Active","2023-03-31T22:12:42.133371+02:00","2024-09-18T19:05:39.345094+02:00","fssai"
"7008861","Indian Railways - Club_Canteen","GURUKUL PUBLIC SCHOOL CANTEEN","At/Po Haridaspur, Ps: Dharmasala, Dist: Jajpur","12017013000212","State License","Active","2023-03-31T14:11:19.115705+02:00","2024-09-18T17:57:36.395184+02:00","fssai"
"7241323","Indian Railways - Food Vending Establishment","GODAVARI MANAR PUBLIC SCHOOL AND JUNIOR COLLEGE - PANDEY DURGAPRASAD RAMCHANDRA (Principal)","H.NO. 450 SHANKAR NAGAR TQ. BILOLI DIST. NANDED-431736","11522076000140","State License","Active","2023-03-31T14:01:06.895309+02:00","2024-09-18T17:40:14.045602+02:00","fssai"
